"","Project","Replication","Lab","Lab__Empirical__T_N","Lab__Empirical__C_N","Lab__Empirical__T_M","Lab__Empirical__SE_T_M","Lab__Empirical__C_M","Lab__Empirical__SE_C_M","Lab__Empirical__T_SD","Lab__Empirical__SE_T_SD","Lab__Empirical__C_SD","Lab__Empirical__SE_C_SD","Lab__Empirical__MD","Lab__Empirical__SE_MD","Lab__Empirical__pooled_SD","Lab__Empirical__SE_pooled_SD","Lab__Empirical__SMD","Lab__Empirical__SE_SMD","MA__Empirical__K","MA__Empirical__N","MA__Model_Estimate__C_M","MA__Model_Estimate__T_M","MA__Model_Estimate__C_SD","MA__Model_Estimate__T_SD","MA__Model_Estimate__pooled_SD","MA__Model_Estimate__MD","MA__Model_Estimate__SMD","MA__Model_Estimate__C_M_K","MA__Model_Estimate__T_M_K","MA__Model_Estimate__C_SD_K","MA__Model_Estimate__T_SD_K","MA__Model_Estimate__pooled_SD_K","MA__Model_Estimate__MD_K","MA__Model_Estimate__SMD_K","MA__Tau2__C_M","MA__Tau2__T_M","MA__Tau2__C_SD","MA__Tau2__T_SD","MA__Tau2__pooled_SD","MA__Tau2__MD","MA__Tau2__SMD","MA__Tau__C_M","MA__Tau__T_M","MA__Tau__C_SD","MA__Tau__T_SD","MA__Tau__pooled_SD","MA__Tau__MD","MA__Tau__SMD","MA__I2__T_M","MA__I2__C_M","MA__I2__T_SD","MA__I2__C_SD","MA__I2__MD","MA__I2__pooled_SD","MA__I2__SMD","MA__H2__T_M","MA__H2__C_M","MA__H2__TSD","MA__H2__C_SD","MA__H2__MD","MA__H2__pooled_SD","MA__H2__SMD","MA__QE__T_M","MA__QE__C_M","MA__QE__T_SD","MA__QE__C_SD","MA__QE__MD","MA__QE__pooled_SD","MA__QE__SMD","MA__QEp__T_M","MA__QEp__C_M","MA__QEp__T_SD","MA__QEp__C_SD","MA__QEp__MD","MA__QEp__pooled_SD","MA__QEp__SMD","MA__H2__T_SD"
"ML1_Jacowitz_Distance.9","ML1","Jacowitz_Distance","ku",33,33,3307.07575757576,290.508130722232,1615.84848484848,229.068676520605,1668.84215626252,208.605269532815,1315.89936263217,164.487420329022,1691.22727272727,369.955987353397,1502.76832464201,131.801501028786,1.11215907589475,0.261835707424881,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.10","ML1","Jacowitz_Distance","laurier",37,30,3646.01351351351,219.281916128927,1131.56666666667,227.340974776349,1333.83982300103,157.194530643449,1245.19780130219,163.502481493761,2514.44684684685,318.170314618042,1295.04167803386,112.718909838534,1.91909126580235,0.29403004828108,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.11","ML1","Jacowitz_Distance","lse",131,102,3479.19847328244,128.028418619248,1607.54901960784,123.226204445864,1465.3522281735,90.8772873506025,1244.52366033661,87.5643791771597,1871.6494536746,181.329431228841,1373.17558317489,63.7480760735328,1.35857716174679,0.145894201280673,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.12","ML1","Jacowitz_Distance","luc",63,62,3601.31746031746,182.178266194204,1689.87096774194,187.777290090281,1445.99515989237,129.854198710862,1478.55986073147,133.862520059846,1911.44649257552,261.581059746777,1462.23578425936,92.8520651525809,1.29921839003579,0.195867099369424,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.13","ML1","Jacowitz_Distance","mcdaniel",45,38,3564.08888888889,171.702278807531,2032.17105263158,197.487784591101,1151.81390191578,122.783774498398,1217.39646474871,141.51946444211,1531.91783625731,260.45957683753,1182.22282415713,92.3160929195953,1.28375303166495,0.239933207756299,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.14","ML1","Jacowitz_Distance","msvu",19,26,3762.60526315789,265.261248745798,1524.53846153846,312.068388613133,1156.24697692034,192.707829486723,1591.24280311382,225.035715319215,2238.06680161943,430.208470856122,1425.39809821524,151.947947815707,1.54256134942278,0.338172542311006,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.15","ML1","Jacowitz_Distance","mturk",472,454,3366.6281779661,61.1444090834856,2006.26101321586,56.3742095817385,1328.3965882761,43.2814996510291,1201.18082889649,39.9065600635041,1360.36716475024,83.3291702325131,1267.62410669812,29.47166184368,1.07229155297114,0.0702504098429216,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.16","ML1","Jacowitz_Distance","osu",43,49,3879.20930232558,217.618087132781,1691.58163265306,199.410096950809,1427.01722814941,155.700344428589,1395.87067865566,142.465454567451,2187.62766967252,294.735240616312,1410.4913280672,104.552573308622,1.53800176325634,0.236204641896926,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.17","ML1","Jacowitz_Distance","oxy",51,62,3241.07843137255,186.554230864489,1986.31451612903,154.349510254984,1332.26368776061,133.226368776061,1215.34925909761,110.032551874624,1254.76391524352,239.959880438013,1269.34696200008,84.811811370476,0.98181464669786,0.198795427244426,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.18","ML1","Jacowitz_Distance","pi",618,578,3320.65048543689,51.2645562136053,2037.45934256055,49.9775875477046,1274.41665843426,36.2788790603988,1201.54269611909,35.3701012811984,1283.19114287634,71.7358762154426,1239.73531962666,25.358877385051,1.0344021833058,0.0615738589741076,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.19","ML1","Jacowitz_Distance","psu",39,41,3629.34615384615,229.360533005327,1454.0243902439,154.132581659526,1432.35606952986,164.302509427573,986.930069402206,110.342136211096,2175.32176360225,273.857568809848,1224.3454926159,97.4036974998305,1.75957414552408,0.261573718216107,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.20","ML1","Jacowitz_Distance","qccuny",47,43,3556.41489361702,210.078562965738,2062.03488372093,233.632337922614,1440.2260666417,150.15394719776,1532.02969321649,167.158143716298,1494.38000989609,313.322322556575,1484.7496760904,111.28669324561,0.997879625283177,0.222049738973911,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.21","ML1","Jacowitz_Distance","qccuny2",42,33,3745.75,178.64246214943,1676.57575757576,193.864737679975,1157.7354749156,127.850495285917,1113.66813055728,139.20851631966,2069.17424242424,264.868901883042,1138.62824934822,93.5946655550592,1.79850648778441,0.273067974455782,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.22","ML1","Jacowitz_Distance","sdsu",76,66,3599.05263157895,156.914593089582,2359.18181818182,160.922522453125,1367.94970808859,111.692625953541,1307.34075258008,114.661369101724,1239.87081339713,225.485732233769,1340.15076472669,79.8048166883299,0.920206003133334,0.176033785918723,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.23","ML1","Jacowitz_Distance","swps",19,31,3687,343.341283334972,1445.17741935484,291.370468231078,1496.58995720271,249.431659533784,1622.28210939809,209.435719751635,2241.82258064516,459.274598649686,1576.32248891072,159.232617320804,1.39982767425939,0.319118739923299,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.24","ML1","Jacowitz_Distance","swpson",50,60,2929.97,256.465046116604,1569.36666666667,193.841297741171,1813.48173246371,183.189318654717,1501.48823591757,138.223195905865,1360.60333333333,316.021123372055,1650.36649167281,111.776923092143,0.818684282004092,0.198000932559751,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.25","ML1","Jacowitz_Distance","tamu",81,82,3762.45061728395,141.607856694258,1983.62195121951,164.122666291278,1274.47071024832,100.75575638893,1486.19395316553,116.766424715754,1778.82866606444,216.97368823092,1385.04124001421,76.9467355563451,1.27832089353025,0.171245056318685,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.26","ML1","Jacowitz_Distance","tamuc",39,41,3574.23076923077,234.066688195894,1856.20731707317,199.208076943163,1461.7459992751,167.673765578027,1275.55406576716,142.61128000158,1718.0234521576,306.309357091863,1369.42894195449,108.945916993296,1.24244633592055,0.242318248047241,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.27","ML1","Jacowitz_Distance","tamuon",101,85,3367.27227722772,128.327260040656,1842.29411764706,147.811322994791,1289.67300220783,91.1936525374371,1362.75306364175,105.138681445513,1524.97815958066,194.814906605426,1323.53631606488,68.8073766461554,1.14749578626281,0.15820491601301,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.28","ML1","Jacowitz_Distance","tilburg",25,32,3054.42,326.225128911513,1624.296875,226.617520137241,1631.12564455757,235.432707491853,1281.94228179778,162.806832595231,1430.123125,385.637204812673,1444.72933778229,136.514090698964,0.976319502496181,0.278695615053387,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.29","ML1","Jacowitz_Distance","ufl",65,50,3663.51538461538,160.039406568994,1896.36,171.534407829414,1290.27894564397,114.045624010885,1212.93142982998,122.52457702101,1767.15538461538,236.512558327269,1257.32330697833,83.2682701692414,1.39613741980941,0.208302761429662,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.30","ML1","Jacowitz_Distance","unipd",47,52,3129.8085106383,206.418856566573,1508.25961538462,197.499162555447,1415.13638363015,147.538166921744,1424.18671490972,141.015497650788,1621.54889525368,285.775745563686,1419.90199684238,101.421571203027,1.13315801079109,0.215329039470435,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
